SYMBOL,SERIES,Adjusted_52_Week_High,52WH_Date,Adjusted_52_Week_Low,52WL_Date
MODIRUBBER,EQ,    167.50,26-DEC-2025,     98.41,18-DEC-2025
MODIS,EQ,    415.10,04-MAY-2026,    276.00,16-MAR-2026
MODTHREAD,EQ,     62.00,22-AUG-2025,     35.61,04-MAR-2026
MOENERGY,EQ,     43.00,02-JUN-2026,     33.00,27-JAN-2026
MOGOLD,EQ,    175.00,29-JAN-2026,     96.30,21-AUG-2025
MOGSEC,EQ,     66.49,10-APR-2026,     60.18,02-SEP-2025
MOHEALTH,EQ,     49.80,23-JUN-2026,     40.79,02-APR-2026
MOHITIND,EQ,     40.19,14-AUG-2025,     18.60,30-MAR-2026
MOIL,EQ,    404.90,06-OCT-2025,    242.35,17-MAR-2026
MOINFRA,EQ,     66.00,05-MAY-2026,     54.60,23-MAR-2026
MOIPO,EQ,     53.00,21-NOV-2025,     36.50,27-MAR-2026
MOKSH,EQ,     16.65,19-DEC-2025,      8.11,30-MAR-2026
MOL,EQ,    106.30,30-JUL-2025,     36.50,30-MAR-2026
MOLDTECH,EQ,    221.00,16-OCT-2025,    101.10,30-MAR-2026
MOLDTKPAC,EQ,    892.90,30-JUL-2025,    464.90,30-MAR-2026
MOLOWVOL,EQ,     43.07,25-FEB-2026,     33.52,30-MAR-2026
MOM100,EQ,     69.20,09-MAR-2026,     56.15,02-APR-2026
MOM30IETF,EQ,     33.61,26-JUN-2025,     26.00,20-FEB-2026
MOM50,EQ,    279.33,01-JAN-2026,    231.11,02-APR-2026
MOMENTUM,EQ,     33.00,10-MAR-2026,     27.05,30-MAR-2026
MOMENTUM30,EQ,     37.38,17-OCT-2025,     26.91,02-APR-2026
MOMENTUM50,EQ,     56.90,01-JUL-2025,     44.96,24-MAR-2026
MOMGF,EQ,    182.16,22-SEP-2025,    137.90,02-APR-2026
MOMIDMTM,EQ,     70.00,22-JUN-2026,     54.78,02-APR-2026
MOMNC,EQ,     35.80,01-FEB-2026,     27.03,30-MAR-2026
MOMOMENTUM,EQ,     66.37,02-JUL-2025,     54.32,02-APR-2026
MON100,EQ,    342.55,05-JUN-2026,    179.11,23-JUN-2025
MON50EQUAL,EQ,     34.88,24-FEB-2026,     29.43,23-MAR-2026
MONARCH,EQ,    398.80,24-JUL-2025,    235.45,30-MAR-2026
MONEXT50,EQ,     74.47,22-JUN-2026,     59.43,30-MAR-2026
MONEYBOXX,EQ,     91.50,20-OCT-2025,     44.02,23-JAN-2026
MONIFTY100,EQ,     27.97,28-OCT-2025,     22.38,27-MAR-2026
MONIFTY500,EQ,     24.88,12-FEB-2026,     20.75,30-MAR-2026
MONQ50,EQ,    147.03,08-JUN-2026,     71.26,24-JUN-2025
MONTECARLO,EQ,    860.95,20-NOV-2025,    464.00,30-MAR-2026
MOPSE,EQ,    114.70,29-JAN-2026,     92.55,29-AUG-2025
MOQUALITY,EQ,    225.60,16-FEB-2026,    176.15,23-MAR-2026
MOREALTY,EQ,    102.90,26-JUN-2025,     64.00,02-APR-2026
MOREPENLAB,EQ,     66.40,07-JUL-2025,     33.05,30-MAR-2026
MOSCHIP,EQ,    288.45,08-OCT-2025,    146.80,30-MAR-2026
MOSERVICE,EQ,     35.37,01-DEC-2025,     28.30,02-APR-2026
MOSILVER,EQ,    385.00,29-JAN-2026,    112.32,20-AUG-2025
MOSMALL250,EQ,     19.38,06-FEB-2026,     14.22,30-MAR-2026
MOTHERSON,EQ,    151.77,29-MAY-2026,     89.70,11-AUG-2025
MOTILALOFS,EQ,   1097.10,28-OCT-2025,    614.90,23-MAR-2026
MOTISONS,EQ,     24.02,08-JUL-2025,     10.62,27-JAN-2026
MOTOUR,EQ,     97.20,17-JUL-2025,     64.00,30-MAR-2026
MOVALUE,EQ,    128.77,26-FEB-2026,     98.10,01-SEP-2025
MPHASIS,EQ,   3037.20,18-SEP-2025,   2013.00,30-MAR-2026
MPSLTD,EQ,   2975.00,15-JUL-2025,   1336.10,09-MAR-2026
MRF,EQ, 163600.00,24-OCT-2025, 122000.00,29-MAY-2026
MRPL,EQ,    212.31,06-MAR-2026,    120.40,07-AUG-2025
MSCI360,EQ,     11.60,03-JUN-2026,      9.60,11-JUN-2026
MSCIADD,EQ,     33.82,01-DEC-2025,     26.40,02-APR-2026
MSCIINDIA,EQ,     32.14,04-NOV-2025,     26.50,30-MAR-2026
MSPL,EQ,     46.12,22-JUN-2026,     26.25,30-MAR-2026
MSTCLTD,EQ,    724.40,16-JUN-2026,    362.15,30-MAR-2026
MSUMI,EQ,     53.59,06-JAN-2026,     35.70,23-MAR-2026
MTARTECH,EQ,   8714.00,19-JUN-2026,   1390.50,29-AUG-2025
MTNL,EQ,     58.20,25-JUN-2025,     21.26,30-MAR-2026
MUFIN,EQ,    133.50,19-JUN-2026,     70.00,24-JUN-2025
MUFTI,EQ,    177.02,21-JUL-2025,     63.06,30-MAR-2026
MUKANDLTD,EQ,    162.00,24-JUL-2025,    113.00,23-JUN-2025
MUKKA,EQ,     31.23,10-SEP-2025,     18.27,30-MAR-2026
MULTICAP,EQ,     17.50,02-JUN-2026,     14.20,02-APR-2026
MUNJALAU,EQ,    114.55,30-SEP-2025,     67.20,30-MAR-2026
MUNJALSHOW,EQ,    157.50,09-JUL-2025,    110.30,30-MAR-2026
MURUDCERA,EQ,     48.25,22-JUL-2025,     25.16,30-MAR-2026
MUTHOOTCAP,EQ,    366.30,16-JUL-2025,    175.25,23-MAR-2026
MUTHOOTFIN,EQ,   4149.50,29-JAN-2026,   2476.60,13-AUG-2025
MUTHOOTMF,EQ,    217.99,07-MAY-2026,    125.15,23-JUN-2025
MVGJL,EQ,    266.00,23-JUN-2025,    129.10,30-MAR-2026
MWL,EQ,    395.50,02-JUN-2026,    158.00,07-JUL-2025
NACLIND,EQ,    311.42,01-AUG-2025,    112.62,09-MAR-2026
NAGREEKEXP,EQ,     40.00,17-SEP-2025,     17.50,30-MAR-2026
NAHARCAP,EQ,    354.25,01-JUL-2025,    191.00,30-MAR-2026
NAHARINDUS,EQ,    139.22,01-JUL-2025,     83.05,30-MAR-2026
NAHARPOLY,EQ,    369.00,07-JUL-2025,    200.00,30-MAR-2026
NAM-INDIA,EQ,   1194.00,22-JUN-2026,    753.35,23-JUN-2025
NARMADA,EQ,     45.17,10-JUN-2026,     16.06,23-JUN-2025
NATCAPSUQ,EQ,    296.00,26-SEP-2025,    136.36,27-MAR-2026
NATCOPHARM,EQ,   1226.80,12-MAY-2026,    789.00,30-SEP-2025
NATHBIOGEN,EQ,    238.69,10-JUL-2025,    126.15,30-MAR-2026
NATIONALUM,EQ,    445.15,27-APR-2026,    179.93,04-AUG-2025
NATIONSTD,EQ,   1519.95,20-APR-2026,   1000.10,19-MAY-2026
NAUKRI,EQ,   1537.20,27-JUN-2025,    908.30,25-MAY-2026
NAVA,EQ,    739.40,11-MAY-2026,    501.65,25-NOV-2025
NAVINFLUOR,EQ,   7639.00,22-JUN-2026,   4498.50,29-SEP-2025
NAVKARCORP,EQ,    140.20,30-JUL-2025,     74.05,30-MAR-2026
NAVNETEDUL,EQ,    168.50,04-SEP-2025,    121.50,30-MAR-2026
NAZARA,EQ,    363.25,13-AUG-2025,    215.70,23-MAR-2026
NBCC,EQ,    125.85,29-DEC-2025,     77.18,30-MAR-2026
NBIFIN,EQ,   3089.00,26-JUN-2025,   1539.00,30-MAR-2026
NCC,EQ,    236.89,01-JUL-2025,    130.00,30-MAR-2026
NCLIND,EQ,    239.39,30-JUN-2025,    147.50,30-MAR-2026
NDGL,EQ,   4487.00,02-JUL-2025,   2100.00,27-MAR-2026
NDL,EQ,      4.20,10-JUL-2025,      1.80,30-MAR-2026
NDLVENTURE,EQ,    140.00,21-APR-2026,     62.21,08-AUG-2025
NDRAUTO,EQ,   1220.00,18-JUL-2025,    605.05,30-MAR-2026
NDTV,EQ,    134.50,22-SEP-2025,     58.75,30-MAR-2026
NEAGI,EQ,   3459.20,07-MAY-2026,   3026.00,11-JUN-2026
NECCLTD,EQ,     25.65,03-JUL-2025,     10.55,01-APR-2026
NELCAST,EQ,    180.90,01-AUG-2025,     85.98,30-JAN-2026
NELCO,EQ,   1117.85,25-JUN-2025,    500.10,30-MAR-2026
NEOGEN,EQ,   2090.00,16-JUN-2026,    966.70,10-DEC-2025
NEPHROPLUS,EQ,    769.75,12-JUN-2026,    446.00,19-DEC-2025
NESCO,EQ,   1638.90,11-SEP-2025,    996.00,30-MAR-2026
NESTLEIND,EQ,   1498.10,11-MAY-2026,   1084.70,14-AUG-2025
NETF,EQ,    292.90,03-FEB-2026,    240.66,02-APR-2026
NETWEB,EQ,   5244.00,19-JUN-2026,   1734.40,23-JUN-2025
NETWORK18,EQ,     65.29,16-JUL-2025,     27.38,30-MAR-2026
NEULANDLAB,EQ,  19747.00,10-NOV-2025,  11500.00,23-MAR-2026
NEWGEN,EQ,   1237.40,26-JUN-2025,    401.05,30-MAR-2026
NEXT30ADD,EQ,     45.90,22-JUN-2026,     36.98,02-APR-2026
NEXT50,EQ,    753.43,23-JUN-2026,    617.00,02-APR-2026
NEXT50ADD,EQ,     81.00,01-FEB-2026,     56.25,15-APR-2026
NEXT50BETA,EQ,     79.44,22-JUN-2026,     64.34,30-MAR-2026
NEXT50ETF,EQ,     74.97,23-JUN-2026,     60.15,02-APR-2026
NEXT50IETF,EQ,     77.61,29-MAY-2026,     62.60,30-MAR-2026
NEXTMEDIA,EQ,      8.48,30-OCT-2025,      3.42,30-MAR-2026
NFL,EQ,    104.36,25-JUL-2025,     63.35,30-MAR-2026
NGLFINE,EQ,   3232.00,23-JUN-2026,    995.00,23-JUN-2025
NH,EQ,   2370.20,27-JUN-2025,   1589.00,02-APR-2026
NHPC,EQ,     89.75,14-JUL-2025,     71.62,11-JUN-2026
NIACL,EQ,    218.00,22-JUN-2026,    116.97,30-MAR-2026
NIBE,EQ,   1848.00,22-JUN-2026,    809.60,30-MAR-2026
NIBL,EQ,     40.80,31-DEC-2025,     21.62,01-AUG-2025
NIF100BEES,EQ,    290.00,23-OCT-2025,    240.00,02-APR-2026
NIF100IETF,EQ,     30.88,01-JAN-2026,     25.34,02-APR-2026
NIFTY1,EQ,    320.00,21-AUG-2025,    244.80,02-APR-2026
NIFTY100EW,EQ,     41.41,20-FEB-2026,     29.84,02-APR-2026
NIFTYADD,EQ,    300.00,16-OCT-2025,    232.64,02-APR-2026
NIFTYBEES,EQ,    302.25,09-DEC-2025,    251.70,02-APR-2026
NIFTYBETA,EQ,    297.48,01-DEC-2025,    244.90,02-APR-2026
NIFTYBETF,EQ,    279.99,19-MAR-2026,    227.01,30-MAR-2026
NIFTYCASE,EQ,     10.97,21-OCT-2025,      8.84,02-APR-2026
NIFTYETF,EQ,    289.05,02-JAN-2026,    239.81,02-APR-2026
NIFTYIETF,EQ,    328.24,08-SEP-2025,    250.40,02-APR-2026
NIFTYQLITY,EQ,     23.03,08-JAN-2026,     18.95,02-APR-2026
NIITLTD,EQ,    133.85,30-JUN-2025,     49.00,30-MAR-2026
NIITMTS,EQ,    443.90,26-DEC-2025,    203.30,29-MAY-2026
NILAINFRA,EQ,     13.78,11-JUL-2025,      5.90,30-MAR-2026
NILASPACES,EQ,     20.47,26-SEP-2025,     11.17,27-JUN-2025
NILE,EQ,   1933.00,26-MAY-2026,   1605.05,24-APR-2026
NILKAMAL,EQ,   1865.00,25-JUL-2025,   1050.50,30-MAR-2026
NIPPOBATRY,EQ,    505.90,04-SEP-2025,    257.00,30-MAR-2026
NIRAJISPAT,EQ,    612.50,14-JUL-2025,    155.00,30-JAN-2026
NIRLON,EQ,    634.80,26-MAY-2026,    516.03,20-APR-2026
NITCO,EQ,    163.95,03-JUL-2025,     64.00,13-MAR-2026
NITINSPIN,EQ,    573.90,19-JUN-2026,    302.20,21-JAN-2026
NITIRAJ,EQ,    236.98,16-SEP-2025,    168.00,09-JUN-2026
NITTAGELA,EQ,   1870.00,04-JUN-2026,    837.05,20-APR-2026
NIVABUPA,EQ,     92.90,17-JUL-2025,     67.50,24-MAR-2026
NKIND,EQ,     87.78,16-SEP-2025,     54.54,09-MAR-2026
NLCINDIA,EQ,    387.80,14-MAY-2026,    220.71,08-JUL-2025
NMDC,EQ,     97.49,03-JUN-2026,     67.00,02-JUL-2025
NOCIL,EQ,    204.50,23-JUN-2026,    125.31,27-JAN-2026
NORBTEAEXP,EQ,     99.35,02-JAN-2026,     30.50,22-JUL-2025
NORTHARC,EQ,    321.70,11-MAY-2026,    206.00,30-MAR-2026
NOVARTIND,EQ,   1589.20,01-JUN-2026,    950.00,24-APR-2026
NPBET,EQ,    307.00,10-FEB-2026,    246.26,06-APR-2026
NPST,EQ,   2388.30,22-AUG-2025,    846.60,16-MAR-2026
NRAIL,EQ,    519.00,06-MAY-2026,    325.00,24-JUN-2025
NRBBEARING,EQ,    455.80,10-JUN-2026,    212.55,30-MAR-2026
NSIL,EQ,   8730.00,17-OCT-2025,   4700.00,30-MAR-2026
NSLNISP,EQ,     53.75,02-JUN-2026,     33.01,30-MAR-2026
NTPC,EQ,    414.40,27-APR-2026,    315.55,09-DEC-2025
NTPCGREEN,EQ,    119.95,27-APR-2026,     84.00,02-MAR-2026
NUCLEUS,EQ,   1242.40,24-JUN-2025,    690.00,08-JUN-2026
NURECA,EQ,    343.00,20-OCT-2025,    204.00,30-MAR-2026
NUVAMA,EQ,   1779.00,18-JUN-2026,   1096.90,23-MAR-2026
NUVOCO,EQ,    477.50,04-SEP-2025,    276.25,24-MAR-2026
NV20,EQ,     16.87,01-FEB-2026,     12.62,08-JUN-2026
NV20BEES,EQ,    160.00,01-APR-2026,    122.02,15-SEP-2025
NV20IETF,EQ,     16.00,21-JAN-2026,     12.50,12-FEB-2026
NYKAA,EQ,    308.95,23-JUN-2026,    194.60,23-JUN-2025
OAL,EQ,    422.00,17-JUL-2025,    228.00,30-MAR-2026
OBCL,EQ,     64.84,25-AUG-2025,     49.00,03-JUN-2026
OBEROIRLTY,EQ,   2005.00,25-JUN-2025,   1391.20,23-MAR-2026
ODIGMA,EQ,     56.09,22-SEP-2025,     20.00,11-JUN-2026
OFSS,EQ,  10584.50,29-MAY-2026,   6234.50,17-MAR-2026
OIL,EQ,    531.00,14-MAY-2026,    384.60,29-AUG-2025
OILIETF,EQ,     14.00,02-MAR-2026,      9.80,30-MAR-2026
OLAELEC,EQ,     71.25,04-SEP-2025,     22.25,16-MAR-2026
OLECTRA,EQ,   1714.20,23-SEP-2025,    866.60,16-MAR-2026
OMAXE,EQ,    110.00,18-JUL-2025,     62.50,09-DEC-2025
OMFREIGHT,EQ,    107.40,18-NOV-2025,     58.95,30-MAR-2026
OMINFRAL,EQ,    146.12,26-JUN-2025,     71.50,27-JAN-2026
OMNI,EQ,    548.00,04-JUN-2026,    176.25,09-MAR-2026
OMPOWER,EQ,    206.00,21-APR-2026,    167.00,03-JUN-2026
ONEPOINT,EQ,     65.85,29-MAY-2026,     40.58,30-MAR-2026
ONESOURCE,EQ,   2231.90,01-JUL-2025,   1057.00,30-JAN-2026
ONGC,EQ,    307.50,29-APR-2026,    228.61,17-DEC-2025
ONMOBILE,EQ,     75.09,27-OCT-2025,     40.21,30-MAR-2026
ONWARDTEC,EQ,    385.00,17-JUL-2025,    208.25,30-MAR-2026
OPTIEMUS,EQ,    713.00,25-SEP-2025,    288.00,30-MAR-2026
ORBTEXP,EQ,    265.00,08-OCT-2025,    135.00,30-MAR-2026
ORCHASP,EQ,      4.16,16-OCT-2025,      1.56,17-JUN-2026
ORCHPHARMA,EQ,   1094.00,16-JUN-2026,    480.00,30-MAR-2026
ORICONENT,EQ,     73.12,15-APR-2026,     42.55,27-JUN-2025
ORIENTALTL,EQ,     15.49,08-JUL-2025,      4.40,30-MAR-2026
ORIENTBELL,EQ,    364.00,25-MAY-2026,    238.75,28-AUG-2025
ORIENTCEM,EQ,    267.80,28-JUL-2025,    122.32,30-MAR-2026
ORIENTCER,EQ,     56.64,02-JAN-2026,     34.00,30-MAR-2026
ORIENTELEC,EQ,    229.41,17-JUL-2025,    149.05,30-MAR-2026
ORIENTHOT,EQ,    168.99,17-JUL-2025,     80.00,16-MAR-2026
ORIENTLTD,EQ,    102.00,12-AUG-2025,     53.72,30-MAR-2026
ORIENTPPR,EQ,     31.05,07-JUL-2025,     13.25,30-MAR-2026
ORIENTTECH,EQ,    466.73,07-OCT-2025,    220.80,30-MAR-2026
ORISSAMINE,EQ,   6138.90,06-OCT-2025,   3100.50,30-MAR-2026
ORKLAINDIA,EQ,    760.00,06-NOV-2025,    533.25,17-FEB-2026
OSWALGREEN,EQ,     49.10,24-JUN-2025,     19.76,30-MAR-2026
OSWALPUMPS,EQ,    888.40,21-AUG-2025,    283.10,16-MAR-2026
OSWALSEEDS,EQ,     20.28,26-DEC-2025,      9.67,01-APR-2026
PACEDIGITK,EQ,    231.95,10-OCT-2025,    139.81,30-MAR-2026
PAGEIND,EQ,  50590.00,27-JUN-2025,  29805.00,16-MAR-2026
PAISALO,EQ,     61.00,10-JUN-2026,     29.41,23-JUN-2025
PAKKA,EQ,    226.78,27-JUN-2025,     74.12,13-MAR-2026
PALASHSECU,EQ,    134.80,09-SEP-2025,     79.01,30-MAR-2026
PANACEABIO,EQ,    647.00,09-JUN-2026,    292.40,30-MAR-2026
PANACHE,EQ,    472.15,08-OCT-2025,    191.78,25-JUN-2025
PANAMAPET,EQ,    512.05,22-JUN-2026,    229.00,30-MAR-2026
PANSARI,EQ,    352.30,19-NOV-2025,    218.00,30-JUN-2025
PAR,EQ,    122.43,18-SEP-2025,     78.05,30-MAR-2026
PARACABLES,EQ,     74.80,22-JUN-2026,     28.30,30-MAR-2026
PARADEEP,EQ,    234.39,29-JUL-2025,     99.70,09-MAR-2026
PARAGMILK,EQ,    376.95,13-NOV-2025,    177.84,30-MAR-2026
PARAS,EQ,   1443.00,19-JUN-2026,    580.50,23-MAR-2026
PARASPETRO,EQ,      3.23,02-FEB-2026,      1.53,14-JAN-2026
PARKHOSPS,EQ,    297.00,10-JUN-2026,    138.10,18-DEC-2025
PARKHOTELS,EQ,    168.49,17-JUL-2025,     95.10,30-MAR-2026
PASHUPATI,EQ,    118.35,17-APR-2026,     65.04,10-JUL-2025
PATANJALI,EQ,    653.93,22-JUL-2025,    408.15,05-JUN-2026
PATELENG,EQ,     41.13,19-SEP-2025,     22.00,30-MAR-2026
PATELRMART,EQ,    305.00,26-AUG-2025,    150.25,30-MAR-2026
PAUSHAKLTD,EQ,    633.05,16-DEC-2025,    342.50,30-MAR-2026
PAYTM,EQ,   1381.80,02-DEC-2025,    862.00,23-JUN-2025
PCBL,EQ,    437.30,10-JUL-2025,    226.50,24-MAR-2026
PCJEWELLER,EQ,     19.65,07-JUL-2025,      7.47,30-MAR-2026
PDMJEPAPER,EQ,    148.39,25-AUG-2025,     65.00,30-MAR-2026
PDSL,EQ,    433.90,08-JUL-2025,    246.05,23-MAR-2026
PENIND,EQ,    279.90,07-NOV-2025,    129.10,30-MAR-2026
PERSISTENT,EQ,   6599.00,23-DEC-2025,   4449.10,02-MAR-2026
PETRONET,EQ,    326.40,27-FEB-2026,    235.35,23-MAR-2026
PFC,EQ,    486.50,28-APR-2026,    329.90,18-DEC-2025
PFIZER,EQ,   5896.00,08-JUL-2025,   4396.70,05-JUN-2026
PFS,EQ,     43.99,15-JUL-2025,     23.85,30-MAR-2026
PGEL,EQ,    836.45,17-JUL-2025,    436.55,06-APR-2026
PGHH,EQ,  14540.00,30-JUL-2025,   8883.50,16-JUN-2026
PGHL,EQ,   6739.00,29-AUG-2025,   4707.00,06-APR-2026
PGIL,EQ,   1993.30,13-NOV-2025,   1178.10,05-SEP-2025
PHARMABEES,EQ,     26.52,23-JAN-2026,     21.46,30-SEP-2025
PHOENIXLTD,EQ,   1993.00,12-JAN-2026,   1402.50,11-AUG-2025
PICCADIL,EQ,    805.50,22-SEP-2025,    515.00,30-MAR-2026
PIDILITIND,EQ,   1599.30,23-JUN-2026,   1259.00,06-APR-2026
PIGL,EQ,    189.70,29-SEP-2025,     88.05,01-JUN-2026
PIIND,EQ,   4330.00,30-JUL-2025,   2657.20,02-JUN-2026
PILANIINVS,EQ,   5980.00,23-OCT-2025,   4092.20,30-MAR-2026
PINELABS,EQ,    284.00,14-NOV-2025,    134.73,27-MAY-2026
PIONEEREMB,EQ,     45.44,08-JUL-2025,     19.61,30-MAR-2026
PIONRINV,EQ,    135.44,29-MAY-2026,     88.00,16-JUN-2026
PIRAMALFIN,EQ,   2175.00,22-JUN-2026,   1260.00,07-NOV-2025
PITTIENG,EQ,   1044.40,22-JUL-2025,    675.00,21-JAN-2026
PIXTRANS,EQ,   1706.00,22-MAY-2026,   1220.10,12-AUG-2025
PKTEA,EQ,    998.00,26-DEC-2025,    567.20,11-AUG-2025
PLASTIBLEN,EQ,    217.62,07-JUL-2025,    121.01,30-MAR-2026
PLATIND,EQ,    342.40,17-SEP-2025,    183.50,30-MAR-2026
PML,EQ,    645.00,20-APR-2026,    491.25,19-JUN-2026
PNB,EQ,    135.15,19-JAN-2026,     98.50,18-MAY-2026
PNBGILTS,EQ,    119.80,24-JUL-2025,     58.60,30-MAR-2026
PNBHOUSING,EQ,   1136.00,27-JUN-2025,    729.60,09-MAR-2026
PNC,EQ,     40.64,03-SEP-2025,     16.00,30-MAR-2026
PNCINFRA,EQ,    331.80,17-JUL-2025,    158.17,30-MAR-2026
PNGJL,EQ,    736.40,08-MAY-2026,    503.00,04-MAR-2026
PNGSREVA,EQ,    476.75,29-APR-2026,    324.25,30-MAR-2026
POCL,EQ,   1619.00,14-MAY-2026,    689.00,23-JUN-2025
PODDARMENT,EQ,    334.80,25-JUN-2025,    201.10,30-MAR-2026
POKARNA,EQ,   1146.20,05-FEB-2026,    692.60,02-FEB-2026
POLICYBZR,EQ,   1974.00,04-SEP-2025,   1364.00,09-MAR-2026
POLYCAB,EQ,  10126.00,22-JUN-2026,   5975.00,23-JUN-2025
POLYMED,EQ,   2316.60,02-JUL-2025,   1182.00,30-MAR-2026
POLYPLEX,EQ,   1269.80,25-JUN-2025,    740.00,30-MAR-2026
PONNIERODE,EQ,    359.00,05-JUN-2026,    252.40,05-FEB-2026
POONAWALLA,EQ,    570.40,06-OCT-2025,    361.20,30-MAR-2026
POWERGRID,EQ,    324.95,27-APR-2026,    250.00,02-FEB-2026
POWERICA,EQ,    651.35,23-JUN-2026,    365.10,02-APR-2026
POWERINDIA,EQ,  38785.00,01-JUN-2026,  16111.00,16-JAN-2026
POWERMECH,EQ,   3415.00,10-JUL-2025,   1717.70,30-MAR-2026
PPAP,EQ,    294.79,29-OCT-2025,    176.00,30-MAR-2026
PPL,EQ,    408.95,27-JUN-2025,    163.21,30-MAR-2026
PPLPHARMA,EQ,    220.85,17-JUL-2025,    132.30,23-MAR-2026
PRABHA,EQ,    306.70,16-JUL-2025,    142.20,21-JAN-2026
PRADPME,EQ,    553.50,23-JUN-2026,    357.05,22-APR-2026
PRAENG,EQ,     33.88,31-OCT-2025,     17.00,30-MAR-2026
PRAJIND,EQ,    513.80,01-JUL-2025,    273.00,27-JAN-2026
PRAKASH,EQ,    190.90,05-AUG-2025,    110.24,27-JAN-2026
PRAKASHSTL,EQ,      6.57,30-DEC-2025,      3.84,01-APR-2026
PRAVEG,EQ,    325.00,29-APR-2026,    210.40,11-JUN-2026
PRECAM,EQ,    262.00,09-SEP-2025,    103.98,30-MAR-2026
PRECOT,EQ,    861.25,29-MAY-2026,    300.05,21-JAN-2026
PRECWIRE,EQ,    467.50,25-MAY-2026,    168.51,11-AUG-2025
PREMCO,EQ,    484.90,08-MAY-2026,    360.00,08-JUN-2026
PREMEXPLN,EQ,    798.90,19-JUN-2026,    378.40,30-MAR-2026
PREMIERENE,EQ,   1136.40,15-JUL-2025,    660.00,01-FEB-2026
PRESTIGE,EQ,   1814.00,22-JUL-2025,   1090.00,02-APR-2026
PRICOLLTD,EQ,    694.20,05-JAN-2026,    415.10,11-AUG-2025
PRIMESECU,EQ,    325.00,18-NOV-2025,    244.50,29-AUG-2025
PRIMO,EQ,     31.39,24-JUL-2025,     16.10,24-MAR-2026
PRINCEPIPE,EQ,    376.20,11-JUL-2025,    205.00,30-MAR-2026
PRIVISCL,EQ,   3720.10,23-JUN-2026,   2173.20,05-AUG-2025
PROSTARM,EQ,    253.49,30-JUL-2025,    114.64,30-MAR-2026
PROTEAN,EQ,    945.50,03-SEP-2025,    444.00,30-MAR-2026
PROZONER,EQ,     72.77,29-OCT-2025,     34.42,24-JUN-2025
PRSMJOHNSN,EQ,    176.00,18-SEP-2025,    117.32,27-JAN-2026
PRUDENT,EQ,   3160.10,23-JUN-2026,   2121.00,09-MAR-2026
PSB,EQ,     33.55,01-JUL-2025,     20.50,30-MAR-2026
PSPPROJECT,EQ,   1029.90,14-NOV-2025,    569.20,30-MAR-2026
PSUBANK,EQ,   1010.00,17-FEB-2026,    662.59,29-AUG-2025
PSUBANKADD,EQ,     99.88,26-FEB-2026,     67.20,01-AUG-2025
PSUBNKBEES,EQ,    110.40,26-FEB-2026,     73.82,04-AUG-2025
PSUBNKIETF,EQ,    104.00,24-FEB-2026,     67.86,10-SEP-2025
PTC,EQ,    229.51,07-MAY-2026,    149.59,21-JAN-2026
PTCIL,EQ,  19851.00,03-JUN-2026,  13251.00,20-AUG-2025
PTL,EQ,     47.40,02-JUL-2025,     36.10,30-MAR-2026
PUNJABCHEM,EQ,   1666.00,30-JUL-2025,    876.60,30-MAR-2026
PURVA,EQ,    305.00,02-SEP-2025,    160.69,30-MAR-2026
PVP,EQ,     39.41,25-NOV-2025,     18.30,08-JUL-2025
PVRINOX,EQ,   1249.70,30-OCT-2025,    907.40,30-MAR-2026
PVSL,EQ,    163.00,16-OCT-2025,     82.41,16-MAR-2026
PVTBANIETF,EQ,     30.32,19-FEB-2026,     24.18,02-APR-2026
PVTBANKADD,EQ,     31.88,13-APR-2026,     24.02,02-APR-2026
PVTBKGROWW,EQ,     28.83,23-JUN-2026,     25.45,08-JUN-2026
PWL,EQ,    161.99,18-NOV-2025,     77.72,04-MAR-2026
PYRAMID,EQ,    189.19,26-JUN-2025,    131.80,30-MAR-2026
QGOLDHALF,EQ,    149.69,29-JAN-2026,     78.43,08-JUL-2025
QMSMEDI,EQ,    114.00,22-JUN-2026,     68.95,17-MAR-2026
QNIFTY,EQ,    291.19,05-JAN-2026,    243.20,02-APR-2026
QUADFUTURE,EQ,    531.00,21-JUL-2025,    248.55,18-DEC-2025
QUAL30IETF,EQ,     23.00,18-FEB-2026,     18.00,26-NOV-2025
QUALITY30,EQ,     23.18,03-FEB-2026,     18.09,23-MAR-2026
QUESS,EQ,    320.90,17-JUL-2025,    166.30,30-MAR-2026
QUINT,EQ,     47.69,04-MAY-2026,     33.45,22-APR-2026
RACLGEAR,EQ,   1691.90,17-FEB-2026,    805.00,18-AUG-2025
RADAAN,EQ,      4.57,08-JUL-2025,      2.35,30-MAR-2026
RADHIKAJWE,EQ,    111.50,30-JUL-2025,     50.01,30-MAR-2026
RADIANTCMS,EQ,     64.59,01-JUL-2025,     32.33,30-MAR-2026
RADICO,EQ,   3806.20,22-JUN-2026,   2500.00,02-MAR-2026
RADIOCITY,EQ,      9.75,15-JUL-2025,      4.50,30-MAR-2026
RAILTEL,EQ,    436.50,25-JUN-2025,    245.00,30-MAR-2026
RAIN,EQ,    214.17,15-JUN-2026,     99.90,09-DEC-2025
RAINBOW,EQ,   1645.70,24-JUL-2025,   1084.00,23-MAR-2026
RAJMET,EQ,      5.48,28-JUL-2025,      2.72,24-MAR-2026
RAJOOENG,EQ,    145.88,16-JUL-2025,     46.00,30-MAR-2026
RAJPALAYAM,EQ,    875.00,02-JUN-2026,    745.00,20-APR-2026
