"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 20-Mar-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"BAFNAPH","EQ","    202.06","12-NOV-2025","     70.61","04-APR-2025"
"BAGDIGITAL","SM","    139.00","23-DEC-2025","     95.75","10-OCT-2025"
"BAGFILMS","EQ","      8.00","23-OCT-2025","      4.25","16-MAR-2026"
"BAHETI","SM","    649.90","05-MAY-2025","    462.50","19-MAR-2025"
"BAIDFIN","EQ","     13.96","17-JUL-2025","      9.01","27-MAR-2025"
"BAJAJ-AUTO","EQ","  10187.00","26-FEB-2026","   7089.35","07-APR-2025"
"BAJAJCON","EQ","    408.70","25-FEB-2026","    151.00","07-APR-2025"
"BAJAJELEC","EQ","    711.00","04-JUL-2025","    335.05","19-MAR-2026"
"BAJAJFINSV","EQ","   2195.00","23-OCT-2025","   1702.10","19-MAR-2026"
"BAJAJHCARE","EQ","    745.00","19-MAR-2025","    273.25","16-MAR-2026"
"BAJAJHFL","EQ","    136.96","24-APR-2025","     79.83","16-MAR-2026"
"BAJAJHIND","EQ","     29.64","09-JUL-2025","     14.85","25-FEB-2026"
"BAJAJHLDNG","EQ","  14763.00","18-AUG-2025","   9345.00","16-MAR-2026"
"BAJAJINDEF","EQ","    580.25","04-JUL-2025","    200.05","09-MAY-2025"
"BAJEL","EQ","    263.90","18-JUL-2025","    137.25","13-MAR-2026"
"BAJFINANCE","EQ","   1102.50","23-OCT-2025","    826.70","19-MAR-2026"
"BALAJEE","EQ","     63.55","19-MAR-2025","     24.00","05-MAR-2026"
"BALAJIPHOS","SM","    184.70","03-SEP-2025","     77.10","19-MAR-2025"
"BALAJITELE","EQ","    141.32","26-SEP-2025","     53.89","19-MAR-2025"
"BALAMINES","EQ","   1945.00","07-JUL-2025","    976.50","16-MAR-2026"
"BALAXI","EQ","     73.70","03-APR-2025","     17.05","17-MAR-2026"
"BALCO","SM","     43.00","04-APR-2025","     16.15","18-MAR-2026"
"BALKRISHNA","EQ","     25.97","25-SEP-2025","     12.00","10-MAR-2026"
"BALKRISIND","EQ","   2817.50","09-MAY-2025","   2098.50","19-MAR-2026"
"BALMLAWRIE","EQ","    238.20","15-SEP-2025","    158.40","16-MAR-2026"
"BALPHARMA","EQ","    128.74","04-APR-2025","     65.07","17-MAR-2026"
"BALRAMCHIN","EQ","    627.80","16-JUL-2025","    393.55","21-JAN-2026"
"BALUFORGE","EQ","    784.00","12-JUN-2025","    341.05","29-JAN-2026"
"BANARBEADS","EQ","    164.70","30-OCT-2025","     97.00","29-AUG-2025"
"BANARISUG","EQ","   4444.00","16-MAY-2025","   3105.20","06-OCT-2025"
"BANCOINDIA","EQ","    879.80","06-OCT-2025","    305.00","07-APR-2025"
"BANDHANBNK","EQ","    192.48","30-JUN-2025","    134.25","09-DEC-2025"
"BANG","EQ","     64.01","30-JUN-2025","     32.00","09-MAR-2026"
"BANK10ADD","EQ","     16.94","18-MAR-2026","     16.00","19-MAR-2026"
"BANKA","EQ","     97.88","17-SEP-2025","     45.55","16-MAR-2026"
"BANKADD","EQ","     62.90","18-FEB-2026","     49.86","07-APR-2025"
"BANKBARODA","EQ","    325.50","26-FEB-2026","    209.42","19-MAR-2025"
"BANKBEES","EQ","    638.99","19-FEB-2026","    505.30","07-APR-2025"
"BANKBENAV","EQ","-","-","-","-"
"BANKBETA","EQ","     73.70","17-FEB-2026","     48.74","07-APR-2025"
"BANKBETF","EQ","     65.00","15-MAY-2025","     49.64","07-APR-2025"
"BANKETF","EQ","    628.27","19-FEB-2026","    495.00","19-MAR-2025"
"BANKIETF","EQ","     63.90","17-FEB-2026","     50.00","02-APR-2025"
"BANKINDIA","EQ","    178.36","27-FEB-2026","     98.70","19-MAR-2025"
"BANKNIFTY1","EQ","     65.29","18-FEB-2026","     50.52","07-APR-2025"
"BANKPSU","EQ","     99.52","27-FEB-2026","     59.50","19-MAR-2025"
"BANSALWIRE","EQ","    434.30","22-JUL-2025","    228.20","12-MAR-2026"
"BANSWRAS","EQ","    165.49","04-JUL-2025","     98.00","01-FEB-2026"
"BARFLEX","SM","     82.40","22-SEP-2025","     41.15","27-MAR-2025"
"BASF","EQ","   5424.00","20-MAY-2025","   3292.00","09-MAR-2026"
"BASILIC","SM","    509.80","10-SEP-2025","    170.00","19-MAR-2026"
"BASML","EQ","     38.20","11-JUN-2025","     18.35","16-MAR-2026"
"BATAINDIA","EQ","   1300.70","26-MAY-2025","    641.50","19-MAR-2026"
"BAWEJA","SM","     75.70","25-JUL-2025","     27.05","23-FEB-2026"
"BAYERCROP","EQ","   6511.00","07-JUL-2025","   4273.00","20-JAN-2026"
"BBETF0432","EQ","   1346.89","09-JAN-2026","   1226.52","19-MAR-2025"
"BBL","EQ","   3475.00","16-MAY-2025","   2244.00","09-MAR-2026"
"BBNPNBETF","EQ","     62.77","25-FEB-2026","     48.63","07-APR-2025"
"BBNPPGOLD","EQ","    184.05","29-JAN-2026","     82.00","24-MAR-2025"
"BBOX","EQ","    613.80","07-OCT-2025","    320.85","09-APR-2025"
"BBTC","EQ","   2155.00","12-JUN-2025","   1476.10","16-MAR-2026"
"BBTCL","EQ","    229.35","17-NOV-2025","    120.60","26-MAR-2025"
"BCG","BE","     22.00","14-JUL-2025","      8.61","27-JAN-2026"
"BCLIND","EQ","     49.30","22-JUL-2025","     26.07","02-FEB-2026"
"BCONCEPTS","EQ","    449.00","24-SEP-2025","    221.00","16-MAR-2026"
"BDL","EQ","   2096.60","30-MAY-2025","   1128.00","19-MAR-2025"
"BEACON","SM","    102.50","02-DEC-2025","     50.00","03-OCT-2025"
"BEARDSELL","EQ","     38.60","25-SEP-2025","     22.51","19-MAR-2026"
"BECTORFOOD","EQ","    330.80","24-APR-2025","    174.38","16-MAR-2026"
"BEDMUTHA","BE","    186.66","03-JUN-2025","     95.00","09-DEC-2025"
"BEL","EQ","    473.45","06-MAR-2026","    256.20","07-APR-2025"
"BELLACASA","EQ","    497.35","15-OCT-2025","    246.65","09-MAR-2026"
"BELRISE","EQ","    200.90","10-MAR-2026","     89.15","02-JUN-2025"
"BEML","EQ","   2437.40","23-JUN-2025","   1225.65","07-APR-2025"
"BEPL","EQ","    123.80","11-JUN-2025","     74.20","09-MAR-2026"
"BERGEPAINT","EQ","    605.00","03-JUL-2025","    391.10","16-MAR-2026"
"BESTAGRO","BE","     35.58","04-AUG-2025","     13.80","17-MAR-2026"
"BETA","EQ","   2000.00","18-AUG-2025","    990.10","25-FEB-2026"
"BEWLTD","SM","    239.80","22-APR-2025","     80.10","19-MAR-2026"
"BFINVEST","EQ","    562.45","19-MAY-2025","    360.50","27-JAN-2026"
"BFSI","EQ","     29.94","16-FEB-2026","     23.38","07-APR-2025"
"BFUTILITIE","BZ","    898.70","23-SEP-2025","    401.60","16-MAR-2026"
"BGRENERGY","BE","    490.80","24-OCT-2025","     74.00","15-APR-2025"
"BHADORA","SM","    128.85","15-SEP-2025","     58.55","18-MAR-2026"
"BHAGCHEM","EQ","    331.00","28-MAY-2025","    181.00","19-MAR-2026"
"BHAGERIA","EQ","    244.60","24-OCT-2025","    132.00","07-APR-2025"
"BHAGYANGR","EQ","    193.00","30-JAN-2026","     65.00","08-MAY-2025"
"BHANDARI","EQ","      5.82","02-JUN-2025","      2.46","17-MAR-2026"
"BHARATCOAL","EQ","     45.09","19-JAN-2026","     31.16","02-MAR-2026"
"BHARATFORG","EQ","   1935.50","06-MAR-2026","    919.10","07-APR-2025"
"BHARATGEAR","EQ","    154.20","29-SEP-2025","     64.80","01-APR-2025"
"BHARATRAS","EQ","   3000.00","13-AUG-2025","   1240.00","16-MAR-2026"
"BHARATSE","EQ","    239.45","17-OCT-2025","     69.84","07-APR-2025"
"BHARATWIRE","EQ","    248.70","17-JUN-2025","    150.15","16-MAR-2026"
"BHARTIARTL","EQ","   2174.50","21-NOV-2025","   1627.50","19-MAR-2025"
"BHARTIHEXA","EQ","   2052.90","01-JUL-2025","   1260.00","07-APR-2025"
"BHEL","EQ","    305.90","07-JAN-2026","    193.50","07-APR-2025"
"BIGBLOC","EQ","     80.00","01-JAN-2026","     48.25","11-NOV-2025"
"BIKAJI","EQ","    818.70","04-SEP-2025","    592.55","16-MAR-2026"
"BIKEWO","ST","     24.45","19-JUN-2025","     13.65","06-OCT-2025"
"BIL","EQ","    984.75","23-JUL-2025","    444.00","09-APR-2025"
"BILVYAPAR","BE","     23.11","17-APR-2025","      5.66","19-MAR-2026"
"BIOCON","EQ","    424.95","18-NOV-2025","    299.00","07-APR-2025"
"BIOFILCHEM","EQ","     57.19","06-JUN-2025","     28.35","19-MAR-2026"
"BIOPOL","SM","    111.00","13-FEB-2026","     84.75","02-MAR-2026"
"BIRDYS","SM","    154.00","17-JUL-2025","     90.55","21-APR-2025"
"BIRET","RR","    375.69","27-FEB-2026","    280.05","01-APR-2025"
"BIRLACABLE","EQ","    215.20","17-JUN-2025","    123.00","21-JAN-2026"
"BIRLACORPN","EQ","   1535.30","30-JUL-2025","    769.60","16-MAR-2026"
"BIRLAMONEY","EQ","    208.71","05-JUN-2025","    112.90","19-MAR-2026"
"BIRLANU","EQ","   2428.30","21-MAY-2025","   1194.20","17-MAR-2026"
"BLACKBUCK","EQ","    748.00","21-OCT-2025","    373.20","09-APR-2025"
"BLAL","EQ","    235.00","09-JUN-2025","    162.21","17-MAR-2026"
"BLBLIMITED","BE","     22.47","23-FEB-2026","     12.00","13-JAN-2026"
"BLISSGVS","EQ","    243.90","17-FEB-2026","    108.12","07-APR-2025"
"BLKASHYAP","EQ","     80.01","31-JUL-2025","     45.00","02-FEB-2026"
"BLS","EQ","    428.60","25-MAR-2025","    238.50","16-MAR-2026"
"BLSE","EQ","    232.50","11-JUN-2025","    124.30","09-MAR-2026"
"BLUECOAST","EQ","     86.31","19-AUG-2025","     19.00","17-MAR-2026"
"BLUEDART","EQ","   7225.00","26-MAY-2025","   5029.00","16-MAR-2026"
"BLUEJET","EQ","   1027.80","21-JUL-2025","    344.05","16-MAR-2026"
"BLUEPEBBLE","ST","    222.50","30-APR-2025","     88.00","25-NOV-2025"
"BLUESTARCO","EQ","   2269.80","25-MAR-2025","   1521.00","30-MAY-2025"
"BLUESTONE","EQ","    793.00","09-OCT-2025","    399.80","17-FEB-2026"
"BLUEWATER","SM","    187.20","17-JUN-2025","    125.40","03-JUL-2025"
"BLUSPRING","EQ","    100.88","21-JUL-2025","     44.55","13-MAR-2026"
"BMETRICS","SM","     56.90","15-OCT-2025","     34.10","04-MAR-2026"
"BMWVENTLTD","EQ","     78.00","01-OCT-2025","     50.02","13-JAN-2026"
"BNGOLDINAV","EQ","-","-","-","-"
"BNK10DINAV","EQ","-","-","-","-"
"BNKETFINAV","EQ","-","-","-","-"
"BNKPSUINAV","EQ","-","-","-","-"
"BODALCHEM","EQ","     81.49","04-JUL-2025","     42.81","16-MAR-2026"
"BOHRAIND","BE","     39.29","25-MAR-2025","     14.52","21-JAN-2026"
"BOMDYEING","EQ","    196.75","24-JUL-2025","     99.81","16-MAR-2026"
"BONLON","BE","     48.98","23-FEB-2026","     36.55","16-MAR-2026"
"BORANA","BE","    420.00","26-FEB-2026","    211.00","04-SEP-2025"
"BOROLTD","EQ","    397.95","24-SEP-2025","    214.50","09-MAR-2026"
"BORORENEW","EQ","    721.00","12-NOV-2025","    401.00","09-MAR-2026"
"BOROSCI","EQ","    190.79","18-JUL-2025","     99.21","09-MAR-2026"
"BOSCH-HCIL","EQ","   1890.00","24-MAR-2025","   1250.00","16-MAR-2026"
"BOSCHLTD","EQ","  41945.00","10-SEP-2025","  25921.60","07-APR-2025"
"BOSS","SM","     56.30","17-APR-2025","     35.75","12-FEB-2026"
"BPCL","EQ","    391.65","05-FEB-2026","    262.00","07-APR-2025"
"BPL","EQ","    100.30","18-JUN-2025","     46.54","16-MAR-2026"
"BRACEPORT","SM","    111.00","22-APR-2025","     58.00","19-MAR-2026"
"BRANDMAN","SM","    243.80","23-FEB-2026","    126.55","17-MAR-2026"
"BRIGADE","EQ","   1332.00","05-JUN-2025","    633.15","16-MAR-2026"
"BRIGHOTEL","EQ","     91.77","19-AUG-2025","     55.40","05-MAR-2026"
"BRITANNIA","EQ","   6336.00","04-SEP-2025","   4605.05","07-APR-2025"
"BRNL","EQ","     36.89","21-MAR-2025","     17.21","09-MAR-2026"
"BROOKS","EQ","    164.02","14-AUG-2025","     53.90","19-MAR-2026"
"BSE","EQ","   3227.00","11-FEB-2026","   1385.17","19-MAR-2025"
"BSE500IETF","EQ","     41.64","06-JAN-2026","     33.00","07-APR-2025"
"BSHSL","EQ","    158.34","21-APR-2025","     78.01","19-MAR-2026"
"BSL","EQ","    208.00","02-SEP-2025","    120.00","19-MAR-2026"
"BSLGOLDETF","EQ","    155.99","29-JAN-2026","     74.91","07-APR-2025"
"BSLGOLINAV","EQ","-","-","-","-"
"BSLNIFINAV","EQ","-","-","-","-"
"BSLNIFTY","EQ","     31.45","05-JAN-2026","     23.58","07-APR-2025"
"BSLSENETFG","EQ","     87.82","05-DEC-2025","     64.38","06-JUN-2025"
"BSLSENINAV","EQ","-","-","-","-"
"BSOFT","EQ","    474.00","11-FEB-2026","    331.00","07-APR-2025"
"BTML","EQ","     10.50","18-SEP-2025","      6.51","19-MAR-2026"
"BUILDPRO","EQ","   1050.20","26-FEB-2026","    636.00","27-JAN-2026"
"BULKCORP","SM","     94.60","22-JUL-2025","     47.50","18-MAR-2026"
"BUTTERFLY","EQ","    829.90","21-MAY-2025","    561.30","07-APR-2025"
"BVCL","EQ","     69.99","09-SEP-2025","     34.06","09-MAY-2025"
"BYKE","EQ","    100.80","29-MAY-2025","     32.00","19-MAR-2026"
"C2C","SM","    888.00","01-SEP-2025","    280.00","11-APR-2025"
"CADSYS","SM","     99.90","02-MAY-2025","     35.60","09-DEC-2025"
"CALSOFT","EQ","     21.42","08-JUL-2025","      9.96","30-MAY-2025"
"CAMLINFINE","EQ","    333.30","26-JUN-2025","    119.14","19-MAR-2026"
"CAMPUS","EQ","    304.40","18-JUL-2025","    210.00","07-APR-2025"
"CAMS","EQ","    875.00","30-JUN-2025","    623.25","16-MAR-2026"
"CANARYS","SM","     36.90","01-AUG-2025","     18.60","19-MAR-2026"
"CANBK","EQ","    162.89","26-FEB-2026","     83.70","07-APR-2025"
"CANFINHOME","EQ","    971.50","26-DEC-2025","    615.00","07-APR-2025"
"CANHLIFE","EQ","    159.00","16-FEB-2026","    106.00","17-OCT-2025"
"CANTABIL","EQ","    321.50","06-FEB-2026","    213.41","07-MAY-2025"
"CAPACITE","EQ","    396.45","21-APR-2025","    180.00","16-MAR-2026"
"CAPILLARY","EQ","    798.95","26-NOV-2025","    481.00","02-MAR-2026"
"CAPINVIT","IV","     94.48","30-MAY-2025","     67.35","19-MAR-2026"
"CAPITALSFB","EQ","    330.65","22-JUL-2025","    231.50","17-MAR-2026"
"CAPLIPOINT","EQ","   2395.00","17-SEP-2025","   1599.00","07-APR-2025"
"CAPTRUST","BE","     68.34","23-MAY-2025","     11.08","04-DEC-2025"
"CARBORUNIV","EQ","   1128.05","25-MAR-2025","    738.40","16-MAR-2026"
"CARERATING","EQ","   1964.00","11-JUN-2025","   1052.00","07-APR-2025"
"CARRARO","EQ","    614.50","12-FEB-2026","    253.15","09-APR-2025"
"CARTRADE","EQ","   3290.50","17-NOV-2025","   1362.50","09-APR-2025"
"CARYSIL","EQ","   1071.90","12-NOV-2025","    512.00","07-APR-2025"
"CASHIETF","EQ","   1064.57","24-OCT-2025","   1001.47","19-MAR-2025"
"CASTROLIND","EQ","    232.43","14-JUL-2025","    180.66","21-JAN-2026"
"CBAZAAR","ST","      8.00","04-JUL-2025","      3.05","12-NOV-2025"
"CCAVENUE","EQ","     23.64","11-JUN-2025","     13.80","16-MAR-2026"
"CCCL","EQ","     28.87","17-SEP-2025","     12.66","07-MAY-2025"
"CCHHL","EQ","     20.99","10-JUL-2025","     11.05","16-MAR-2026"
"CCL","EQ","   1074.40","10-NOV-2025","    525.00","07-APR-2025"
"CDSL","EQ","   1828.90","10-JUN-2025","   1079.90","07-APR-2025"
"CEATLTD","EQ","   4438.00","23-OCT-2025","   2504.00","07-APR-2025"
"CEDAAR","SM","    136.30","11-JUL-2025","     22.75","19-MAR-2026"
"CEIGALL","EQ","    307.90","10-FEB-2026","    222.61","09-DEC-2025"
"CEINSYS","EQ","   1067.85","12-MAR-2026","    855.00","09-MAR-2026"
"CELEBRITY","EQ","     15.35","14-JUL-2025","      6.74","27-JAN-2026"
"CELLECOR","SM","     68.80","15-APR-2025","     23.50","19-MAR-2026"
"CELLO","EQ","    673.80","30-OCT-2025","    384.30","17-MAR-2026"
"CELLPOINT","SM","     21.15","03-JUL-2025","     13.30","02-MAR-2026"
"CEMPRO","EQ","    944.00","30-JUN-2025","    476.60","02-MAY-2025"
"CENTENKA","EQ","    564.55","28-MAR-2025","    388.20","16-MAR-2026"
"CENTEXT","EQ","     34.75","10-OCT-2025","     16.26","07-APR-2025"
"CENTRALBK","EQ","     47.30","24-MAR-2025","     32.75","09-MAY-2025"
"CENTRUM","EQ","     41.90","16-JUL-2025","     19.66","13-MAR-2026"
"CENTUM","EQ","   3044.00","05-SEP-2025","   1368.60","07-APR-2025"
"CENTURYPLY","EQ","    859.00","03-FEB-2026","    642.25","16-MAR-2026"
"CERA","EQ","   7275.00","17-JUN-2025","   4461.10","16-MAR-2026"
"CEREBRAINT","BZ","     10.08","17-OCT-2025","      3.99","28-MAR-2025"
"CESC","EQ","    185.26","29-OCT-2025","    138.12","27-JAN-2026"
"CEWATER","EQ","    659.90","26-MAY-2025","    235.00","16-MAR-2026"
"CGCL","EQ","    231.35","27-MAR-2025","    150.51","04-JUN-2025"
"CGPOWER","EQ","    797.55","17-SEP-2025","    517.70","07-APR-2025"
"CGRAPHICS","SM","    259.00","02-SEP-2025","    134.40","09-APR-2025"
"CHALET","EQ","   1082.00","01-AUG-2025","    713.00","16-MAR-2026"
"CHAMBLFERT","EQ","    742.20","06-MAY-2025","    399.75","16-MAR-2026"
"CHAMUNDA","SM","     59.00","18-NOV-2025","     40.00","09-MAR-2026"
"CHANDAN","SM","    358.00","18-NOV-2025","    150.30","12-MAY-2025"
"CHAVDA","SM","    156.95","29-MAY-2025","     82.10","03-DEC-2025"
"CHEMBOND","EQ","    567.00","08-MAY-2025","    121.35","17-MAR-2026"
"CHEMBONDCH","EQ","    244.99","25-AUG-2025","    124.11","19-MAR-2026"
"CHEMCON","EQ","    295.00","25-SEP-2025","    146.16","19-MAR-2026"
"CHEMFAB","EQ","    905.55","16-MAY-2025","    345.60","16-MAR-2026"
"CHEMICAL","EQ","     30.00","24-NOV-2025","     25.63","16-MAR-2026"
"CHEMINAV","EQ","-","-","-","-"
"CHEMPLASTS","EQ","    491.90","25-MAR-2025","    211.03","09-MAR-2026"
"CHENNPETRO","EQ","   1103.00","20-NOV-2025","    527.00","07-APR-2025"
"CHETANA","SM","    129.00","19-MAY-2025","     31.45","19-MAR-2026"
"CHEVIOT","EQ","   1300.00","06-AUG-2025","    961.00","17-MAR-2026"
"CHGOLDINAV","EQ","-","-","-","-"
"CHOICEGOLD","EQ","    175.49","29-JAN-2026","    120.00","03-DEC-2025"
"CHOICEIN","EQ","    860.50","05-JAN-2026","    476.50","07-APR-2025"
"CHOLAFIN","EQ","   1831.50","06-JAN-2026","   1358.65","07-APR-2025"
"CHOLAHLDNG","EQ","   2231.60","02-JUL-2025","   1357.35","07-APR-2025"
"CIEINDIA","EQ","    526.00","23-FEB-2026","    356.75","07-APR-2025"
"CIFL","EQ","     44.50","19-JUN-2025","     24.42","16-MAR-2026"
"CIGNITITEC","EQ","   1929.50","08-DEC-2025","    996.50","17-MAR-2026"
"CINELINE","EQ","    104.99","08-APR-2025","     76.11","26-MAR-2025"
"CINEVISTA","EQ","     24.88","18-JUN-2025","     13.25","07-APR-2025"
"CIPLA","EQ","   1673.00","23-OCT-2025","   1235.40","19-MAR-2026"
"CKKRETAIL","ST","    265.25","19-FEB-2026","    123.45","19-MAR-2026"
"CLASSICEIL","SM","    113.90","25-SEP-2025","     41.00","09-MAR-2026"
"CLEAN","EQ","   1600.00","30-MAY-2025","    673.50","16-MAR-2026"
"CLEANMAX","EQ","    960.00","02-MAR-2026","    768.00","02-MAR-2026"
"CLEDUCATE","BE","    120.80","22-AUG-2025","     35.48","02-MAR-2026"
"CLSEL","EQ","    395.75","01-JUL-2025","    228.80","27-JAN-2026"
"CLSL","SM","     62.80","10-SEP-2025","     42.05","11-MAR-2026"
"CMNL","SM","    183.90","10-NOV-2025","     90.00","18-MAR-2026"
"CMRSL","SM","     96.75","26-SEP-2025","     61.80","24-FEB-2026"
"CMSINFO","EQ","    541.15","17-JUL-2025","    282.50","19-MAR-2026"
"CNL","EQ","    825.00","27-MAR-2025","    594.75","14-OCT-2025"
"COALINDIA","EQ","    476.00","13-MAR-2026","    356.00","07-APR-2025"
"COASTCORP","EQ","     53.99","16-FEB-2026","     30.01","01-SEP-2025"
"COCHINSHIP","EQ","   2545.00","06-JUN-2025","   1224.55","07-APR-2025"
"COFFEEDAY","EQ","     51.46","01-SEP-2025","     23.57","19-MAR-2026"
"COFORGE","EQ","   1994.00","08-JUL-2025","   1008.10","17-MAR-2026"
"COHANCE","EQ","   1250.00","23-APR-2025","    266.70","09-MAR-2026"
"COLPAL","EQ","   2747.40","19-MAY-2025","   1882.60","19-MAR-2026"
"COMMITTED","SM","    274.05","22-AUG-2025","    174.25","22-JAN-2026"
"COMMOIETF","EQ","    103.99","29-JAN-2026","     75.61","07-APR-2025"
"COMPINFO","BZ","      2.96","21-JUL-2025","      1.03","18-MAR-2026"
"COMPUSOFT","EQ","     24.32","03-JUN-2025","     12.00","12-MAR-2026"
"COMSYN","EQ","    199.90","24-FEB-2026","     71.11","27-MAR-2025"
"CONCOR","EQ","    652.04","05-JUN-2025","    438.40","19-MAR-2026"
"CONCORDBIO","EQ","   2150.40","11-JUN-2025","   1068.60","24-FEB-2026"
"CONFIPET","EQ","     63.69","26-MAY-2025","     28.06","09-MAR-2026"
"CONNPLEX","SM","    293.00","08-JAN-2026","    177.00","21-AUG-2025"
"CONS","EQ","     13.20","04-SEP-2025","     10.20","04-MAR-2026"
"CONSOFINVT","BE","    245.95","17-FEB-2026","    152.00","09-DEC-2025"
"CONSUMBEES","EQ","    144.38","21-OCT-2025","    110.86","07-APR-2025"
"CONSUMER","EQ","     12.87","08-SEP-2025","      9.00","07-APR-2025"
"CONSUMIETF","EQ","    138.00","06-MAR-2026","    101.23","07-APR-2025"
"CONSUMINAV","EQ","-","-","-","-"
"CONTI","SM","     31.95","04-JUL-2025","     14.40","18-MAR-2026"
"CONTROLPR","EQ","    917.50","15-JUL-2025","    547.00","07-APR-2025"
"COOLCAPS","SM","     99.50","23-SEP-2025","     22.30","10-MAR-2026"
"CORALFINAC","EQ","     52.49","23-JUL-2025","     30.00","19-MAR-2026"
"CORDSCABLE","EQ","    222.00","27-MAY-2025","    144.00","17-MAR-2026"
"COROMANDEL","EQ","   2718.90","31-JUL-2025","   1855.05","07-APR-2025"
"CORONA","EQ","   1699.00","10-MAR-2026","   1336.60","23-DEC-2025"
"COSMOFIRST","EQ","   1307.20","23-JUN-2025","    525.70","07-APR-2025"
"COUNCODOS","EQ","     11.92","28-APR-2025","      4.06","16-MAR-2026"
"CPCAP","EQ","    438.00","02-APR-2025","     80.20","16-MAR-2026"
"CPEDU","EQ","    338.75","29-OCT-2025","    161.00","17-MAR-2026"
"CPPLUS","EQ","   1759.00","02-MAR-2026","   1015.00","05-AUG-2025"
"CPS","ST","   1349.25","10-FEB-2026","    510.00","20-MAR-2025"
"CPSEETF","EQ","    106.26","09-MAR-2026","     74.90","07-APR-2025"
"CPSEETFNAV","EQ","-","-","-","-"
"CRAFTSMAN","EQ","   8220.00","03-FEB-2026","   3700.00","07-APR-2025"
"CRAMC","EQ","    353.40","27-OCT-2025","    214.20","09-MAR-2026"
"CRAYONS","SM","     70.00","16-JUL-2025","     30.50","19-MAR-2026"
"CREATIVEYE","EQ","     12.19","11-JUN-2025","      5.35","01-APR-2025"
"CREDITACC","EQ","   1496.70","22-JAN-2026","    917.00","26-MAR-2025"
"CREST","EQ","    430.10","06-JUN-2025","    300.15","16-MAR-2026"
"CRISIL","EQ","   6139.00","27-JUN-2025","   3950.00","19-MAR-2026"
"CRIZAC","EQ","    387.95","08-SEP-2025","    191.60","16-MAR-2026"
"CROMPTON","EQ","    367.50","26-MAR-2025","    217.40","30-JAN-2026"
"CROWN","EQ","    221.80","10-JUN-2025","    108.45","27-JAN-2026"
"CSBBANK","EQ","    574.40","05-JAN-2026","    286.50","19-MAR-2025"
"CSLFINANCE","EQ","    380.20","09-JUN-2025","    227.45","07-APR-2025"
"CSSL","SM","    164.00","01-FEB-2026","     96.75","15-DEC-2025"
"CTE","EQ","     59.93","31-OCT-2025","     22.88","17-MAR-2026"
"CUB","EQ","    324.10","03-FEB-2026","    142.91","27-MAR-2025"
"CUBEINVIT","IV","    145.95","27-NOV-2025","    120.50","25-MAR-2025"
"CUBEXTUB","EQ","    143.69","30-DEC-2025","     67.11","09-MAY-2025"
"CUDML","SM","    166.50","28-NOV-2025","     90.70","09-MAR-2026"
"CUMMINSIND","EQ","   4987.00","27-FEB-2026","   2580.00","07-APR-2025"
"CUPID","EQ","    105.39","02-JAN-2026","     11.15","07-APR-2025"
"CURAA","BE","    337.00","25-AUG-2025","     24.43","24-MAR-2025"
"CURIS","SM","    147.90","14-NOV-2025","     90.95","18-MAR-2026"
"CURRENT","SM","    163.00","18-SEP-2025","    106.05","17-MAR-2026"
"CYBERMEDIA","EQ","     22.81","12-SEP-2025","     11.00","01-APR-2025"
