SYMBOL,SERIES,Adjusted_52_Week_High,52WH_Date,Adjusted_52_Week_Low,52WL_Date
TIMKEN,EQ,   3575.00,23-JUL-2025,   2202.00,07-APR-2025
TINNARUBR,EQ,   1088.85,23-APR-2025,    694.10,12-JAN-2026
TIPSFILMS,EQ,    666.00,09-JUN-2025,    363.60,01-DEC-2025
TIPSMUSIC,EQ,    735.00,05-FEB-2025,    483.00,10-NOV-2025
TIRUMALCHM,EQ,    328.80,17-SEP-2025,    201.27,03-MAR-2025
TIRUPATIFL,EQ,     57.05,13-JAN-2025,     28.21,07-MAY-2025
TITAGARH,EQ,   1111.00,17-JAN-2025,    654.55,04-MAR-2025
TITAN,EQ,   4312.10,07-JAN-2026,   2925.00,07-APR-2025
TMB,EQ,    575.60,12-JAN-2026,    401.00,07-APR-2025
TMCV,EQ,    448.00,02-JAN-2026,    306.30,14-NOV-2025
TMPV,EQ,    786.65,21-JAN-2025,    337.70,18-DEC-2025
TNIDETF,EQ,    103.26,23-DEC-2025,     76.95,07-APR-2025
TNPETRO,EQ,    129.89,03-NOV-2025,     63.66,18-MAR-2025
TNPL,EQ,    190.77,07-JUL-2025,    115.50,07-APR-2025
TNTELE,EQ,     26.00,14-JUL-2025,      7.94,07-APR-2025
TOKYOPLAST,EQ,    161.00,02-JUN-2025,    102.00,13-JAN-2026
TOLINS,EQ,    202.00,12-SEP-2025,    107.72,04-MAR-2025
TOP100CASE,EQ,     11.57,05-JAN-2026,      8.01,07-APR-2025
TOP10ADD,EQ,    103.43,01-JUL-2025,     86.50,07-APR-2025
TOP15IETF,EQ,     11.33,23-OCT-2025,     10.00,01-SEP-2025
TOP20,EQ,      9.92,23-DEC-2025,      9.46,12-JAN-2026
TORNTPHARM,EQ,   4104.80,07-JAN-2026,   2886.45,03-MAR-2025
TORNTPOWER,EQ,   1640.00,16-APR-2025,   1188.00,06-OCT-2025
TOTAL,EQ,     93.50,26-MAY-2025,     61.99,12-FEB-2025
TOUCHWOOD,EQ,    147.53,13-JAN-2025,     74.00,11-APR-2025
TPHQ,EQ,      2.21,13-JAN-2025,       .52,19-DEC-2025
TPLPLASTEH,EQ,     97.67,16-JAN-2025,     60.01,07-APR-2025
TRACXN,EQ,     76.75,16-JAN-2025,     36.01,12-JAN-2026
TRANSRAILL,EQ,    855.80,13-AUG-2025,    394.55,07-APR-2025
TRANSWORLD,EQ,    402.00,16-JAN-2025,    164.10,13-JAN-2026
TRAVELFOOD,EQ,   1445.00,27-NOV-2025,   1008.50,04-AUG-2025
TREEHOUSE,EQ,     19.00,23-JAN-2025,      6.19,31-JUL-2025
TREL,EQ,     38.60,13-JAN-2025,     23.91,09-DEC-2025
TRENT,EQ,   6523.85,13-JAN-2025,   3827.80,13-JAN-2026
TRF,EQ,    450.00,23-APR-2025,    272.25,09-DEC-2025
TRIDENT,EQ,     34.62,21-MAY-2025,     23.11,07-APR-2025
TRIGYN,EQ,    122.40,15-JAN-2025,     61.45,13-JAN-2026
TRITURBINE,EQ,    725.65,21-JAN-2025,    460.30,03-MAR-2025
TRIVENI,EQ,    468.10,28-MAY-2025,    313.10,07-APR-2025
TRU,EQ,     20.84,11-JUL-2025,      6.61,28-APR-2025
TRUALT,EQ,    549.00,03-OCT-2025,    363.55,12-JAN-2026
TSFINV,EQ,    701.50,14-OCT-2025,    240.00,28-FEB-2025
TTKHLTCARE,EQ,   1398.90,14-JUL-2025,    980.00,13-JAN-2026
TTKPRESTIG,EQ,    810.60,27-JAN-2025,    582.45,17-MAR-2025
TTL,EQ,     16.20,11-JUN-2025,      7.70,12-JAN-2026
TTML,EQ,     84.50,20-JAN-2025,     44.52,08-DEC-2025
TVSHLTD,EQ,  16297.00,18-NOV-2025,   7855.25,28-FEB-2025
TVSMOTOR,EQ,   3909.00,05-JAN-2026,   2171.40,13-JAN-2025
TVSSCS,EQ,    167.17,21-JAN-2025,    100.01,09-DEC-2025
TVSSRICHAK,EQ,   4775.80,25-NOV-2025,   2431.80,07-APR-2025
TVTODAY,EQ,    214.46,20-JAN-2025,    130.57,09-DEC-2025
TWCGOLDETF,EQ,    141.20,13-JAN-2026,    130.43,02-JAN-2026
UBL,EQ,   2299.70,03-FEB-2025,   1495.40,12-JAN-2026
UCAL,EQ,    184.99,15-JAN-2025,    104.05,12-JAN-2026
UCOBANK,EQ,     46.27,14-JAN-2025,     26.81,07-APR-2025
UDS,EQ,    371.00,05-FEB-2025,    164.18,09-DEC-2025
UFBL,EQ,    420.95,17-JAN-2025,    173.75,09-DEC-2025
UFLEX,EQ,    685.60,23-MAY-2025,    438.00,03-MAR-2025
UFO,EQ,     99.90,31-JAN-2025,     59.95,09-MAY-2025
UGARSUGAR,EQ,     64.38,20-JAN-2025,     38.91,14-AUG-2025
UGROCAP,EQ,    229.36,21-JAN-2025,    142.40,07-APR-2025
UJJIVANSFB,EQ,     60.20,08-JAN-2026,     30.88,28-JAN-2025
ULTRACEMCO,EQ,  13097.00,04-SEP-2025,  10047.85,28-FEB-2025
UMAEXPORTS,EQ,    119.79,04-FEB-2025,     34.11,12-JAN-2026
UMESLTD,EQ,      7.43,01-FEB-2025,      4.16,05-DEC-2025
UMIYA-MRO,EQ,    110.90,17-OCT-2025,     56.81,12-MAY-2025
UNICHEMLAB,EQ,    790.70,24-JAN-2025,    400.00,12-JAN-2026
UNIDT,EQ,    275.95,07-FEB-2025,    184.46,09-JUN-2025
UNIECOM,EQ,    164.90,03-FEB-2025,     96.03,03-MAR-2025
UNIENTER,EQ,    171.62,05-FEB-2025,    129.44,18-FEB-2025
UNIINFO,EQ,     38.80,16-JAN-2025,     13.94,01-APR-2025
UNIMECH,EQ,   1397.00,17-JUN-2025,    850.00,17-MAR-2025
UNIONBANK,EQ,    167.30,06-JAN-2026,    100.81,13-JAN-2025
UNIONGOLD,EQ,    144.30,13-JAN-2026,     82.00,11-MAR-2025
UNIPARTS,EQ,    543.95,16-OCT-2025,    296.65,07-APR-2025
UNITDSPR,EQ,   1645.00,10-JUN-2025,   1271.10,04-MAR-2025
UNITECH,EQ,     10.81,21-JAN-2025,      5.12,13-JAN-2026
UNITEDTEA,EQ,    529.50,11-AUG-2025,    350.10,13-MAR-2025
UNIVASTU,EQ,    115.12,15-JAN-2025,     61.00,12-JAN-2026
UNIVCABLES,EQ,   1008.00,03-DEC-2025,    407.25,09-APR-2025
UNIVPHOTO,EQ,    333.40,03-JUL-2025,    174.00,07-APR-2025
UNOMINDA,EQ,   1382.00,07-OCT-2025,    767.60,07-APR-2025
UPL,EQ,    812.20,02-JAN-2026,    530.95,13-JAN-2025
URAVIDEF,EQ,    584.00,26-MAY-2025,    152.82,10-DEC-2025
URBANCO,EQ,    201.18,22-SEP-2025,    120.97,16-DEC-2025
URJA,EQ,     17.99,20-JAN-2025,     10.45,12-JAN-2026
USHAMART,EQ,    497.10,10-NOV-2025,    278.55,18-FEB-2025
USK,EQ,     54.09,16-JAN-2025,     21.16,12-JAN-2026
UTIAMC,EQ,   1494.80,22-JUL-2025,    905.00,19-FEB-2025
UTKARSHBNK,EQ,     28.08,07-FEB-2025,     13.65,12-JAN-2026
UTLSOLAR,EQ,    230.99,20-NOV-2025,    192.00,18-DEC-2025
UTTAMSUGAR,EQ,    330.45,26-MAY-2025,    171.51,04-MAR-2025
V2RETAIL,EQ,   2564.10,03-NOV-2025,   1390.20,20-FEB-2025
VADILALIND,EQ,   7398.50,14-MAY-2025,   3414.05,22-JAN-2025
VAIBHAVGBL,EQ,    302.55,30-JAN-2025,    195.00,07-APR-2025
VAISHALI,EQ,     18.83,31-JAN-2025,      7.75,11-DEC-2025
VAKRANGEE,EQ,     34.09,13-JAN-2025,      7.34,12-JAN-2026
VAL30IETF,EQ,     17.49,31-DEC-2025,     10.96,03-MAR-2025
VALIANTLAB,EQ,    115.19,12-JUN-2025,     63.50,13-JAN-2026
VALIANTORG,EQ,    507.80,12-JUN-2025,    227.05,17-MAR-2025
VARDHACRLC,EQ,     54.25,18-JUL-2025,     36.01,12-JAN-2026
VARDMNPOLY,EQ,     14.89,21-JAN-2025,      5.10,12-JAN-2026
VARROC,EQ,    694.70,01-DEC-2025,    374.10,07-APR-2025
VASCONEQ,EQ,     74.59,10-OCT-2025,     31.98,03-MAR-2025
VASWANI,EQ,     69.99,13-NOV-2025,     33.30,04-MAR-2025
VBL,EQ,    592.95,05-FEB-2025,    419.55,03-MAR-2025
VEDL,EQ,    642.50,13-JAN-2026,    363.00,07-APR-2025
VEEDOL,EQ,   2035.00,19-SEP-2025,   1305.00,07-APR-2025
VENKEYS,EQ,   2026.60,07-FEB-2025,   1315.00,24-NOV-2025
VENTIVE,EQ,    840.00,13-MAY-2025,    523.40,03-MAR-2025
VENUSPIPES,EQ,   1660.00,22-JUL-2025,   1005.30,07-APR-2025
VERANDA,EQ,    272.50,28-OCT-2025,    172.15,26-DEC-2025
VERTOZ,EQ,    111.33,21-JUL-2025,      7.83,01-APR-2025
VESUVIUS,EQ,    646.00,10-JUN-2025,    356.13,19-FEB-2025
VETO,EQ,    149.00,20-JAN-2025,     92.60,03-MAR-2025
VGL,EQ,    196.95,21-AUG-2025,    114.00,30-OCT-2025
VGUARD,EQ,    409.75,24-JUL-2025,    300.00,04-MAR-2025
VHL,EQ,   4469.00,09-JUN-2025,   2850.00,03-MAR-2025
VIDHIING,EQ,    560.00,22-JAN-2025,    272.05,12-DEC-2025
VIDYAWIRES,EQ,     58.45,10-DEC-2025,     46.81,12-JAN-2026
VIJAYA,EQ,   1275.00,13-JAN-2025,    740.00,17-FEB-2025
VIJIFIN,EQ,      4.60,22-JUL-2025,      1.99,01-APR-2025
VIKASECO,EQ,      3.18,16-JAN-2025,      1.45,25-NOV-2025
VIKASLIFE,EQ,      4.08,16-JAN-2025,      1.72,12-JAN-2026
VIKRAMSOLR,EQ,    407.95,10-SEP-2025,    221.58,12-JAN-2026
VIKRAN,EQ,    118.40,20-NOV-2025,     84.20,18-DEC-2025
VIMTALABS,EQ,    902.65,05-SEP-2025,    391.85,27-JAN-2025
VINATIORGA,EQ,   2040.00,08-JUL-2025,   1412.50,07-APR-2025
VINCOFE,EQ,    179.85,08-JAN-2026,     75.00,03-MAR-2025
VINDHYATEL,EQ,   1889.00,17-JUN-2025,   1160.30,07-APR-2025
VINEETLAB,EQ,     48.64,21-JAN-2025,     22.28,09-MAY-2025
VINNY,EQ,      1.79,16-JAN-2025,      1.18,13-JAN-2026
VINYLINDIA,EQ,    356.80,03-JUN-2025,    215.10,03-MAR-2025
VIPCLOTHNG,EQ,     45.10,26-MAY-2025,     28.00,28-MAR-2025
VIPIND,EQ,    492.30,15-JUL-2025,    248.35,07-APR-2025
VIRINCHI,EQ,     32.69,18-SEP-2025,     19.46,07-APR-2025
VISAKAIND,EQ,     98.10,01-JUL-2025,     55.05,07-APR-2025
VISHNU,EQ,    595.80,01-AUG-2025,    336.00,07-APR-2025
VISHWARAJ,EQ,     15.58,20-JAN-2025,      6.42,12-JAN-2026
VIVIDHA,EQ,      1.05,13-MAY-2025,       .57,13-JAN-2026
VIVIMEDLAB,EQ,     29.40,18-DEC-2025,      9.50,13-JAN-2026
VLEGOV,EQ,    172.70,16-JAN-2025,     17.28,12-JAN-2026
VLSFINANCE,EQ,    339.00,05-DEC-2025,    186.90,04-MAR-2025
VMART,EQ,    945.00,23-JUN-2025,    610.65,13-JAN-2026
VMM,EQ,    157.60,26-AUG-2025,     95.99,28-FEB-2025
VMSTMT,EQ,    105.00,24-SEP-2025,     47.13,12-JAN-2026
VOLTAMP,EQ,  10088.00,10-JUL-2025,   6051.00,03-MAR-2025
VOLTAS,EQ,   1699.00,16-JAN-2025,   1135.00,01-FEB-2025
VPRPL,EQ,    269.45,21-JAN-2025,     48.40,12-JAN-2026
VRAJ,EQ,    218.90,13-JAN-2025,    121.00,18-DEC-2025
VRLLOG,EQ,    324.50,17-JUL-2025,    216.60,28-JAN-2025
VSSL,EQ,    324.00,28-OCT-2025,    178.00,17-MAR-2025
VSTIND,EQ,    341.30,21-JAN-2025,    237.90,01-JAN-2026
VSTL,EQ,    208.99,16-JAN-2025,    117.02,09-DEC-2025
VSTTILLERS,EQ,   6374.00,01-JAN-2026,   3082.00,03-MAR-2025
VTL,EQ,    539.90,08-JUL-2025,    361.10,04-MAR-2025
WAAREEENER,EQ,   3865.00,12-SEP-2025,   1863.00,07-APR-2025
WAAREERTL,EQ,   1358.00,27-OCT-2025,    841.15,09-APR-2025
WABAG,EQ,   1680.00,28-MAY-2025,   1114.00,28-JAN-2025
WAKEFIT,EQ,    203.50,15-DEC-2025,    164.06,07-JAN-2026
WALCHANNAG,EQ,    291.00,04-FEB-2025,    142.79,04-MAR-2025
WANBURY,EQ,    329.70,16-MAY-2025,    154.01,03-MAR-2025
WCIL,EQ,    147.29,22-SEP-2025,     65.10,07-APR-2025
WEALTH,EQ,   1489.40,13-JAN-2025,    801.20,15-MAY-2025
WEBELSOLAR,EQ,    174.40,21-JAN-2025,     79.86,19-DEC-2025
WEIZMANIND,EQ,    142.00,30-JAN-2025,     91.00,12-JAN-2026
WEL,EQ,    200.00,10-FEB-2025,    123.15,30-SEP-2025
WELCORP,EQ,    994.00,10-JUN-2025,    664.30,07-APR-2025
WELENT,EQ,    630.20,30-JAN-2025,    400.05,28-FEB-2025
WELINV,EQ,   1549.00,16-DEC-2025,    597.55,03-MAR-2025
WELSPUNLIV,EQ,    159.44,15-JAN-2025,    104.80,07-APR-2025
WENDT,EQ,  15922.25,21-JAN-2025,   7171.00,12-JAN-2026
WESTLIFE,EQ,    893.35,04-FEB-2025,    493.40,12-JAN-2026
WEWORK,EQ,    664.00,03-NOV-2025,    570.10,17-DEC-2025
WHEELS,EQ,    978.50,23-OCT-2025,    543.60,03-MAR-2025
WHIRLPOOL,EQ,   1730.00,16-JAN-2025,    807.00,13-JAN-2026
WILLAMAGOR,EQ,     41.00,09-JUL-2025,     25.31,17-MAR-2025
WINDLAS,EQ,   1140.00,17-APR-2025,    665.10,19-FEB-2025
WINDMACHIN,EQ,    409.00,17-JUN-2025,    230.56,03-MAR-2025
WIPL,EQ,    230.84,20-JAN-2025,    137.90,13-JUN-2025
WIPRO,EQ,    324.60,23-JAN-2025,    228.00,07-APR-2025
WOCKPHARMA,EQ,   1868.80,12-JUN-2025,   1110.05,28-FEB-2025
WONDERLA,EQ,    848.55,20-JAN-2025,    505.00,29-DEC-2025
WORTHPERI,EQ,    190.47,06-FEB-2025,    132.00,31-DEC-2025
WSI,EQ,    113.09,14-JAN-2025,     62.60,11-AUG-2025
WSTCSTPAPR,EQ,    583.00,18-JUL-2025,    385.10,03-MAR-2025
XCHANGING,EQ,    117.35,31-JAN-2025,     74.62,12-JAN-2026
XPROINDIA,EQ,   1500.00,13-JAN-2025,    851.00,12-JAN-2026
XTGLOBAL,EQ,     46.25,17-SEP-2025,     28.65,18-FEB-2025
YASHO,EQ,   2343.85,05-FEB-2025,   1130.00,09-JAN-2026
YATHARTH,EQ,    843.70,08-OCT-2025,    345.60,03-MAR-2025
YATRA,EQ,    202.00,17-NOV-2025,     65.51,12-MAR-2025
YESBANK,EQ,     24.30,10-OCT-2025,     16.02,12-MAR-2025
YUKEN,EQ,   1204.40,19-JUN-2025,    712.70,04-MAR-2025
ZAGGLE,EQ,    547.10,21-JAN-2025,    298.65,09-APR-2025
ZEEL,EQ,    151.70,04-JUL-2025,     88.72,12-JAN-2026
ZEELEARN,EQ,     10.89,04-AUG-2025,      4.57,01-APR-2025
ZEEMEDIA,EQ,     19.90,13-JAN-2025,      8.40,12-JAN-2026
ZENITHEXPO,EQ,    360.70,14-FEB-2025,    193.00,20-MAR-2025
ZENITHSTL,EQ,     10.33,23-OCT-2025,      5.65,15-APR-2025
ZENSARTECH,EQ,    984.95,01-FEB-2025,    535.85,07-APR-2025
ZENTEC,EQ,   2445.00,13-JAN-2025,    945.35,19-FEB-2025
ZFCVINDIA,EQ,  15848.00,19-DEC-2025,   9561.00,27-JAN-2025
ZIMLAB,EQ,    127.00,18-JUL-2025,     65.52,09-JAN-2026
ZODIAC,EQ,    560.00,20-MAY-2025,    265.00,12-JAN-2026
ZODIACLOTH,EQ,    126.59,27-JAN-2025,     79.98,09-JAN-2026
ZOTA,EQ,   1740.00,21-NOV-2025,    752.00,07-APR-2025
ZUARI,EQ,    393.55,21-AUG-2025,    169.20,04-MAR-2025
ZUARIIND,EQ,    416.00,25-SEP-2025,    229.99,07-APR-2025
ZYDUSLIFE,EQ,   1059.05,19-SEP-2025,    795.00,07-APR-2025
ZYDUSWELL,EQ,    530.90,19-SEP-2025,    298.64,04-MAR-2025
